Var1,prdaily,flood
5-Feb-10,1.62962963,0
6-Feb-10,1.628306878,0
7-Feb-10,1.628306878,0
8-Feb-10,1.628306878,0
9-Feb-10,1.652910053,0
10-Feb-10,1.695238095,0
11-Feb-10,2.046296296,0
12-Feb-10,2.046296296,0
13-Feb-10,2.873809524,0
14-Feb-10,3.434391534,0
15-Feb-10,3.126190476,0
16-Feb-10,3.84047619,0
17-Feb-10,3.666402116,0
18-Feb-10,3.653703704,0
19-Feb-10,3.611375661,0
20-Feb-10,3.615343915,0
21-Feb-10,4.471693122,0
22-Feb-10,4.492063492,0
23-Feb-10,4.492063492,0
24-Feb-10,4.501851852,0
25-Feb-10,4.502910053,0
26-Feb-10,4.585185185,0
27-Feb-10,4.625661376,0
28-Feb-10,4.636507937,0
1-Mar-10,4.636507937,0
2-Mar-10,5.262962963,0
3-Mar-10,5.220634921,0
4-Mar-10,4.86957672,0
5-Mar-10,4.86957672,0
6-Mar-10,4.042063492,0
7-Mar-10,3.481481481,0
8-Mar-10,3.481481481,0
9-Mar-10,2.457936508,0
10-Mar-10,2.062962963,0
11-Mar-10,2.062962963,0
12-Mar-10,2.062962963,0
13-Mar-10,1.687301587,0
14-Mar-10,0.830952381,0
15-Mar-10,0.810582011,0
16-Mar-10,0.810582011,0
17-Mar-10,0.800793651,0
18-Mar-10,0.79973545,0
19-Mar-10,0.717460317,0
20-Mar-10,0.902116402,0
21-Mar-10,1.068783069,0
22-Mar-10,1.068783069,0
23-Mar-10,0.521957672,0
24-Mar-10,0.521957672,0
25-Mar-10,1.724867725,0
26-Mar-10,1.87010582,0
27-Mar-10,1.87010582,0
28-Mar-10,1.87010582,0
29-Mar-10,1.87010582,0
30-Mar-10,1.87010582,0
31-Mar-10,1.87010582,0
1-Apr-10,2.58994709,0
2-Apr-10,3.305555556,0
3-Apr-10,3.305555556,0
4-Apr-10,3.305555556,0
5-Apr-10,3.305555556,0
6-Apr-10,3.305555556,0
7-Apr-10,3.305555556,0
8-Apr-10,3.305555556,0
9-Apr-10,3.307671958,0
10-Apr-10,4.077248677,0
11-Apr-10,4.363756614,0
12-Apr-10,4.403968254,0
13-Apr-10,4.284656085,0
14-Apr-10,4.284656085,0
15-Apr-10,3.081746032,0
16-Apr-10,2.936507937,0
17-Apr-10,3.007936508,0
18-Apr-10,3.364021164,0
19-Apr-10,3.364021164,0
20-Apr-10,3.364021164,0
21-Apr-10,3.364021164,0
22-Apr-10,2.644179894,0
23-Apr-10,1.928571429,0
24-Apr-10,1.928571429,0
25-Apr-10,1.928571429,0
26-Apr-10,1.928571429,0
27-Apr-10,1.928571429,0
28-Apr-10,1.928571429,0
29-Apr-10,1.97962963,0
30-Apr-10,2.234920635,0
1-May-10,1.24021164,0
2-May-10,0.776190476,0
3-May-10,0.735978836,0
4-May-10,0.735978836,0
5-May-10,0.735978836,0
6-May-10,0.735978836,0
7-May-10,0.912169312,0
8-May-10,0.840740741,0
9-May-10,0.484656085,0
10-May-10,0.484656085,0
11-May-10,0.484656085,0
12-May-10,0.484656085,0
13-May-10,0.484656085,0
14-May-10,0.484656085,0
15-May-10,0.63994709,0
16-May-10,0.687037037,0
17-May-10,0.761904762,0
18-May-10,0.761904762,0
19-May-10,0.761904762,0
20-May-10,0.710846561,0
21-May-10,0.453439153,0
22-May-10,0.453439153,0
23-May-10,0.453439153,0
24-May-10,0.453439153,0
25-May-10,0.453439153,0
26-May-10,0.453439153,0
27-May-10,0.453439153,0
28-May-10,0.277248677,0
29-May-10,0.277248677,0
30-May-10,0.277248677,0
31-May-10,0.277248677,0
1-Jun-10,0.277248677,0
2-Jun-10,0.277248677,0
3-Jun-10,0.277248677,0
4-Jun-10,0.277248677,0
5-Jun-10,0.121957672,0
6-Jun-10,0.074867725,0
7-Jun-10,0,0
8-Jun-10,0,0
9-Jun-10,0,0
10-Jun-10,0,0
11-Jun-10,0,0
12-Jun-10,0,0
13-Jun-10,0,0
14-Jun-10,0,0
15-Jun-10,0,0
16-Jun-10,0,0
17-Jun-10,0,0
18-Jun-10,0,0
19-Jun-10,0,0
20-Jun-10,0,0
21-Jun-10,0,0
22-Jun-10,0,0
23-Jun-10,0,0
24-Jun-10,0,0
25-Jun-10,0,0
26-Jun-10,0,0
27-Jun-10,0,0
28-Jun-10,0,0
29-Jun-10,0,0
30-Jun-10,0,0
1-Jul-10,0,0
2-Jul-10,0,0
3-Jul-10,0,0
4-Jul-10,0,0
5-Jul-10,0,0
6-Jul-10,0,0
7-Jul-10,0,0
8-Jul-10,0,0
9-Jul-10,0,0
10-Jul-10,0,0
11-Jul-10,0,0
12-Jul-10,0,0
13-Jul-10,0,0
14-Jul-10,0,0
15-Jul-10,0,0
16-Jul-10,0,0
17-Jul-10,0,0
18-Jul-10,0,0
19-Jul-10,0,0
20-Jul-10,0,0
21-Jul-10,0,0
22-Jul-10,0,0
23-Jul-10,0,0
24-Jul-10,0,0
25-Jul-10,0,0
26-Jul-10,0,0
27-Jul-10,0,0
28-Jul-10,0,0
29-Jul-10,0,0
30-Jul-10,0,0
31-Jul-10,0,0
1-Aug-10,0,0
2-Aug-10,0,0
3-Aug-10,0,0
4-Aug-10,0,0
5-Aug-10,0,0
6-Aug-10,0,0
7-Aug-10,0,0
8-Aug-10,0,0
9-Aug-10,0,0
10-Aug-10,0,0
11-Aug-10,0,0
12-Aug-10,0,0
13-Aug-10,0,0
14-Aug-10,0,0
15-Aug-10,0,0
16-Aug-10,0,0
17-Aug-10,0,0
18-Aug-10,0,0
19-Aug-10,0,0
20-Aug-10,0,0
21-Aug-10,0,0
22-Aug-10,0,0
23-Aug-10,0,0
24-Aug-10,0,0
25-Aug-10,0,0
26-Aug-10,0,0
27-Aug-10,0,0
28-Aug-10,0,0
29-Aug-10,0,0
30-Aug-10,0,0
31-Aug-10,0,0
1-Sep-10,0,0
2-Sep-10,0,0
3-Sep-10,0,0
4-Sep-10,0,0
5-Sep-10,0,0
6-Sep-10,0,0
7-Sep-10,0,0
8-Sep-10,0,0
9-Sep-10,0,0
10-Sep-10,0,0
11-Sep-10,0,0
12-Sep-10,0,0
13-Sep-10,0,0
14-Sep-10,0,0
15-Sep-10,0,0
16-Sep-10,0,0
17-Sep-10,0,0
18-Sep-10,0,0
19-Sep-10,0,0
20-Sep-10,0,0
21-Sep-10,0,0
22-Sep-10,0.133597884,0
23-Sep-10,0.50952381,0
24-Sep-10,0.580687831,0
25-Sep-10,0.650793651,0
26-Sep-10,0.924074074,0
27-Sep-10,0.924074074,0
28-Sep-10,0.924074074,0
29-Sep-10,0.924074074,0
30-Sep-10,0.924074074,0
1-Oct-10,0.924074074,0
2-Oct-10,0.924074074,0
3-Oct-10,0.924074074,0
4-Oct-10,0.924074074,0
5-Oct-10,0.924074074,0
6-Oct-10,0.924074074,0
7-Oct-10,1.039153439,0
8-Oct-10,1.039153439,0
9-Oct-10,1.039153439,0
10-Oct-10,1.039153439,0
11-Oct-10,1.039153439,0
12-Oct-10,1.083862434,0
13-Oct-10,1.18015873,0
14-Oct-10,2.166666667,0
15-Oct-10,2.095502646,0
16-Oct-10,2.025396825,0
17-Oct-10,1.752116402,0
18-Oct-10,1.752116402,0
19-Oct-10,2.013756614,0
20-Oct-10,2.094708995,0
21-Oct-10,2.094708995,0
22-Oct-10,2.094708995,0
23-Oct-10,2.094708995,0
24-Oct-10,2.094708995,0
25-Oct-10,2.094708995,0
26-Oct-10,2.094708995,0
27-Oct-10,2.094708995,0
28-Oct-10,2.813756614,0
29-Oct-10,2.813756614,0
30-Oct-10,2.842063492,0
31-Oct-10,2.862169312,0
1-Nov-10,2.862169312,0
2-Nov-10,2.817460317,0
3-Nov-10,2.587566138,0
4-Nov-10,1.225132275,0
5-Nov-10,1.225132275,0
6-Nov-10,1.225132275,0
7-Nov-10,1.225132275,0
8-Nov-10,1.225132275,0
9-Nov-10,1.744179894,0
10-Nov-10,2.543121693,0
11-Nov-10,3.002116402,0
12-Nov-10,3.074603175,0
13-Nov-10,3.685449735,0
14-Nov-10,3.685449735,0
15-Nov-10,3.685449735,0
16-Nov-10,3.685449735,0
17-Nov-10,4.144973545,0
18-Nov-10,3.310846561,0
19-Nov-10,3.310846561,0
20-Nov-10,3.282539683,0
21-Nov-10,3.262433862,0
22-Nov-10,3.262433862,0
23-Nov-10,3.262433862,0
24-Nov-10,3.340740741,0
25-Nov-10,4.063756614,0
26-Nov-10,4.063756614,0
27-Nov-10,4.063756614,0
28-Nov-10,4.09021164,0
29-Nov-10,4.112433862,0
30-Nov-10,3.331746032,0
1-Dec-10,2.451851852,0
2-Dec-10,1.992857143,0
3-Dec-10,1.92037037,0
4-Dec-10,1.946825397,0
5-Dec-10,1.951322751,0
6-Dec-10,2.003968254,0
7-Dec-10,3.867724868,0
8-Dec-10,4.604497354,0
9-Dec-10,5.442592593,0
10-Dec-10,5.912433862,0
11-Dec-10,6.066137566,0
12-Dec-10,6.50978836,0
13-Dec-10,6.50978836,0
14-Dec-10,6.50978836,0
15-Dec-10,7.417724868,0
16-Dec-10,6.698412698,0
17-Dec-10,6.698412698,0
18-Dec-10,8.717195767,0
19-Dec-10,9.122222222,0
20-Dec-10,9.1,0
21-Dec-10,9.296296296,0
22-Dec-10,9.492592593,0
23-Dec-10,11.24047619,0
24-Dec-10,11.25132275,0
25-Dec-10,10.62407407,0
26-Dec-10,10.61957672,0
27-Dec-10,10.56693122,0
28-Dec-10,8.703174603,0
29-Dec-10,7.506878307,0
30-Dec-10,6.668783069,0
31-Dec-10,6.198941799,0
1-Jan-11,6.116137566,0
2-Jan-11,5.672486772,0
3-Jan-11,5.672486772,0
4-Jan-11,5.672486772,0
5-Jan-11,4.686243386,0
6-Jan-11,4.682539683,0
7-Jan-11,4.682539683,0
8-Jan-11,2.663756614,0
9-Jan-11,2.232275132,0
10-Jan-11,2.232275132,0
11-Jan-11,2.035978836,0
12-Jan-11,1.83968254,0
13-Jan-11,0.091798942,0
14-Jan-11,0.080952381,0
15-Jan-11,0.070899471,0
16-Jan-11,0.070899471,0
17-Jan-11,0.070899471,0
18-Jan-11,0.070899471,0
19-Jan-11,0.070899471,0
20-Jan-11,0.682804233,0
21-Jan-11,0.682804233,0
22-Jan-11,0.611904762,0
23-Jan-11,0.611904762,0
24-Jan-11,0.611904762,0
25-Jan-11,0.611904762,0
26-Jan-11,0.611904762,0
27-Jan-11,0.611904762,0
28-Jan-11,0.611904762,0
29-Jan-11,0.611904762,0
30-Jan-11,0.611904762,0
31-Jan-11,0.611904762,0
1-Feb-11,0.611904762,0
2-Feb-11,0.611904762,0
3-Feb-11,0.611904762,0
4-Feb-11,0.611904762,0
5-Feb-11,0.611904762,0
6-Feb-11,1.39047619,0
7-Feb-11,1.744708995,0
8-Feb-11,3.248148148,0
9-Feb-11,4.239153439,0
10-Feb-11,3.709259259,0
11-Feb-11,3.709259259,0
12-Feb-11,3.709259259,0
13-Feb-11,3.709259259,0
14-Feb-11,3.715343915,0
15-Feb-11,4.721428571,0
16-Feb-11,4.738095238,0
17-Feb-11,4.738095238,0
18-Feb-11,4.738095238,0
19-Feb-11,4.738095238,0
20-Feb-11,4.916402116,0
21-Feb-11,4.927777778,0
22-Feb-11,4.927777778,0
23-Feb-11,4.927777778,0
24-Feb-11,5.248148148,0
25-Feb-11,5.453703704,0
26-Feb-11,5.453703704,0
27-Feb-11,4.675132275,0
28-Feb-11,4.320899471,0
1-Mar-11,2.817460317,0
2-Mar-11,1.826455026,0
3-Mar-11,1.744444444,0
4-Mar-11,1.772486772,0
5-Mar-11,1.772486772,0
6-Mar-11,2.106613757,0
7-Mar-11,2.100529101,0
8-Mar-11,1.49047619,0
9-Mar-11,1.686507937,0
10-Mar-11,4.462962963,0
11-Mar-11,5.485449735,0
12-Mar-11,5.581746032,0
13-Mar-11,6.127248677,0
14-Mar-11,6.98042328,0
15-Mar-11,7.428571429,0
16-Mar-11,8.097354497,0
17-Mar-11,7.875661376,0
18-Mar-11,7.67010582,0
19-Mar-11,7.67010582,0
20-Mar-11,7.67010582,0
21-Mar-11,7.67010582,0
22-Mar-11,7.67010582,0
23-Mar-11,7.67010582,0
24-Mar-11,7.67010582,0
25-Mar-11,7.642063492,0
26-Mar-11,7.642063492,0
27-Mar-11,7.307936508,0
28-Mar-11,7.681481481,0
29-Mar-11,7.430952381,0
30-Mar-11,7.225925926,0
31-Mar-11,4.449470899,0
1-Apr-11,3.426984127,0
2-Apr-11,3.330687831,0
3-Apr-11,2.618518519,0
4-Apr-11,1.753968254,0
5-Apr-11,1.305820106,0
6-Apr-11,0.637037037,0
7-Apr-11,0.538359788,0
8-Apr-11,0.538359788,0
9-Apr-11,0.538359788,0
10-Apr-11,0.585978836,0
11-Apr-11,0.601587302,0
12-Apr-11,0.648677249,0
13-Apr-11,0.651058201,0
14-Apr-11,0.651058201,0
15-Apr-11,0.652645503,0
16-Apr-11,0.652645503,0
17-Apr-11,0.652645503,0
18-Apr-11,0.279100529,0
19-Apr-11,0.133597884,0
20-Apr-11,0.125925926,0
21-Apr-11,0.125925926,0
22-Apr-11,0.125925926,0
23-Apr-11,0.125925926,0
24-Apr-11,0.114285714,0
25-Apr-11,0.114285714,0
26-Apr-11,0.114285714,0
27-Apr-11,0.114285714,0
28-Apr-11,0.114285714,0
29-Apr-11,0.155026455,0
30-Apr-11,0.155026455,0
1-May-11,0.107407407,0
2-May-11,0.091798942,0
3-May-11,0.044708995,0
4-May-11,0.042328042,0
5-May-11,0.814814815,0
6-May-11,0.840740741,0
7-May-11,1.327513228,0
8-May-11,1.774603175,0
9-May-11,1.774603175,0
10-May-11,1.774603175,0
11-May-11,1.774603175,0
12-May-11,1.774603175,0
13-May-11,1.774603175,0
14-May-11,1.774603175,0
15-May-11,1.774603175,0
16-May-11,1.774603175,0
17-May-11,1.774603175,0
18-May-11,1.779100529,0
19-May-11,1.852380952,0
20-May-11,1.811640212,0
21-May-11,1.811640212,0
22-May-11,1.811640212,0
23-May-11,1.811640212,0
24-May-11,1.811640212,0
25-May-11,2.552910053,0
26-May-11,2.019047619,0
27-May-11,2.915343915,0
28-May-11,2.432010582,0
29-May-11,1.984920635,0
30-May-11,1.984920635,0
31-May-11,1.984920635,0
1-Jun-11,1.984920635,0
2-Jun-11,1.984920635,0
3-Jun-11,1.984920635,0
4-Jun-11,1.984920635,0
5-Jun-11,1.984920635,0
6-Jun-11,1.984920635,0
7-Jun-11,1.984920635,0
8-Jun-11,1.98042328,0
9-Jun-11,1.907142857,0
10-Jun-11,1.907142857,0
11-Jun-11,1.907142857,0
12-Jun-11,1.907142857,0
13-Jun-11,1.907142857,0
14-Jun-11,1.907142857,0
15-Jun-11,1.165873016,0
16-Jun-11,0.927248677,0
17-Jun-11,0.003439153,0
18-Jun-11,0,0
19-Jun-11,0.569312169,0
20-Jun-11,0.569312169,0
21-Jun-11,0.569312169,0
22-Jun-11,0.569312169,0
23-Jun-11,0.569312169,0
24-Jun-11,0.569312169,0
25-Jun-11,0.569312169,0
26-Jun-11,0.569312169,0
27-Jun-11,0.569312169,0
28-Jun-11,0.569312169,0
29-Jun-11,0.569312169,0
30-Jun-11,0.569312169,0
1-Jul-11,0.569312169,0
2-Jul-11,0.569312169,0
3-Jul-11,0.569312169,0
4-Jul-11,0.569312169,0
5-Jul-11,0.569312169,0
6-Jul-11,0.569312169,0
7-Jul-11,0.569312169,0
8-Jul-11,0.569312169,0
9-Jul-11,0.569312169,0
10-Jul-11,0,0
11-Jul-11,0,0
12-Jul-11,0,0
13-Jul-11,0,0
14-Jul-11,0,0
15-Jul-11,0,0
16-Jul-11,0,0
17-Jul-11,0,0
18-Jul-11,0,0
19-Jul-11,0,0
20-Jul-11,0,0
21-Jul-11,0,0
22-Jul-11,0,0
23-Jul-11,0,0
24-Jul-11,0,0
25-Jul-11,0,0
26-Jul-11,0,0
27-Jul-11,0,0
28-Jul-11,0,0
29-Jul-11,0,0
30-Jul-11,0,0
31-Jul-11,0,0
1-Aug-11,0,0
2-Aug-11,0,0
3-Aug-11,0,0
4-Aug-11,0,0
5-Aug-11,0,0
6-Aug-11,0,0
7-Aug-11,0,0
8-Aug-11,0,0
9-Aug-11,0,0
10-Aug-11,0,0
11-Aug-11,0,0
12-Aug-11,0,0
13-Aug-11,0,0
14-Aug-11,0,0
15-Aug-11,0,0
16-Aug-11,0,0
17-Aug-11,0,0
18-Aug-11,0,0
19-Aug-11,0,0
20-Aug-11,0,0
21-Aug-11,0,0
22-Aug-11,0,0
23-Aug-11,0,0
24-Aug-11,0,0
25-Aug-11,0,0
26-Aug-11,0,0
27-Aug-11,0,0
28-Aug-11,0,0
29-Aug-11,0,0
30-Aug-11,0.004761905,0
31-Aug-11,0.012698413,0
1-Sep-11,0.087301587,0
2-Sep-11,0.088095238,0
3-Sep-11,0.092063492,0
4-Sep-11,0.092063492,0
5-Sep-11,0.092063492,0
6-Sep-11,0.092063492,0
7-Sep-11,0.092063492,0
8-Sep-11,0.092063492,0
9-Sep-11,0.092063492,0
10-Sep-11,0.092063492,0
11-Sep-11,0.092063492,0
12-Sep-11,0.092063492,0
13-Sep-11,0.092063492,0
14-Sep-11,0.096031746,0
15-Sep-11,0.096031746,0
16-Sep-11,0.096031746,0
17-Sep-11,0.096031746,0
18-Sep-11,0.096031746,0
19-Sep-11,0.096031746,0
20-Sep-11,0.091269841,0
21-Sep-11,0.083333333,0
22-Sep-11,0.008730159,0
23-Sep-11,0.007936508,0
24-Sep-11,0.003968254,0
25-Sep-11,1.443915344,0
26-Sep-11,1.657407407,0
27-Sep-11,1.677248677,0
28-Sep-11,1.677248677,0
29-Sep-11,1.677248677,0
30-Sep-11,1.682010582,0
1-Oct-11,1.682010582,0
2-Oct-11,1.682010582,0
3-Oct-11,1.682010582,0
4-Oct-11,1.682010582,0
5-Oct-11,1.678042328,0
6-Oct-11,1.678042328,0
7-Oct-11,1.678042328,0
8-Oct-11,1.678042328,0
9-Oct-11,1.678042328,0
10-Oct-11,1.678042328,0
11-Oct-11,1.678042328,0
12-Oct-11,1.678042328,0
13-Oct-11,1.678042328,0
14-Oct-11,1.678042328,0
15-Oct-11,1.678042328,0
16-Oct-11,0.238095238,0
17-Oct-11,0.024603175,0
18-Oct-11,0.004761905,0
19-Oct-11,0.004761905,0
20-Oct-11,0.004761905,0
21-Oct-11,0,0
22-Oct-11,0,0
23-Oct-11,0,0
24-Oct-11,0,0
25-Oct-11,0.168518519,0
26-Oct-11,0.173544974,0
27-Oct-11,0.466402116,0
28-Oct-11,0.466402116,0
29-Oct-11,0.466402116,0
30-Oct-11,0.466402116,0
31-Oct-11,0.466402116,0
1-Nov-11,0.569312169,0
2-Nov-11,0.573015873,0
3-Nov-11,0.573015873,0
4-Nov-11,0.573015873,0
5-Nov-11,0.573015873,0
6-Nov-11,0.573015873,0
7-Nov-11,0.573015873,0
8-Nov-11,0.573015873,0
9-Nov-11,0.573015873,0
10-Nov-11,1.050793651,0
11-Nov-11,1.052380952,0
12-Nov-11,1.052380952,0
13-Nov-11,1.052380952,0
14-Nov-11,1.052380952,0
15-Nov-11,0.883862434,0
16-Nov-11,0.878835979,0
17-Nov-11,0.585978836,0
18-Nov-11,0.585978836,0
19-Nov-11,0.585978836,0
20-Nov-11,0.585978836,0
21-Nov-11,0.585978836,0
22-Nov-11,0.483068783,0
23-Nov-11,0.479365079,0
24-Nov-11,0.479365079,0
25-Nov-11,0.479365079,0
26-Nov-11,0.479365079,0
27-Nov-11,0.479365079,0
28-Nov-11,0.479365079,0
29-Nov-11,0.479365079,0
30-Nov-11,0.479365079,0
1-Dec-11,0.001587302,0
2-Dec-11,0,0
3-Dec-11,0,0
4-Dec-11,0,0
5-Dec-11,0.003174603,0
6-Dec-11,0.003174603,0
7-Dec-11,0.003174603,0
8-Dec-11,0.003174603,0
9-Dec-11,0.003174603,0
10-Dec-11,0.003174603,0
11-Dec-11,0.003174603,0
12-Dec-11,0.003174603,0
13-Dec-11,0.003174603,0
14-Dec-11,0.003174603,0
15-Dec-11,0.003174603,0
16-Dec-11,0.003174603,0
17-Dec-11,0.003174603,0
18-Dec-11,0.003174603,0
19-Dec-11,0.003174603,0
20-Dec-11,0.003174603,0
21-Dec-11,0.003174603,0
22-Dec-11,0.003174603,0
23-Dec-11,0.003174603,0
24-Dec-11,0.005555556,0
25-Dec-11,0.005555556,0
26-Dec-11,0.002380952,0
27-Dec-11,0.002380952,0
28-Dec-11,0.002380952,0
29-Dec-11,0.002380952,0
30-Dec-11,0.002380952,0
31-Dec-11,0.002380952,0
1-Jan-12,0.002380952,0
2-Jan-12,0.002380952,0
3-Jan-12,0.002380952,0
4-Jan-12,0.002380952,0
5-Jan-12,0.002380952,0
6-Jan-12,0.002380952,0
7-Jan-12,0.002380952,0
8-Jan-12,0.002380952,0
9-Jan-12,0.002380952,0
10-Jan-12,0.402910053,0
11-Jan-12,1.785449735,0
12-Jan-12,1.871164021,0
13-Jan-12,2.956349206,0
14-Jan-12,2.953968254,0
15-Jan-12,2.953968254,0
16-Jan-12,2.953968254,0
17-Jan-12,2.956349206,0
18-Jan-12,2.956349206,0
19-Jan-12,2.956349206,0
20-Jan-12,2.956349206,0
21-Jan-12,2.956349206,0
22-Jan-12,2.956349206,0
23-Jan-12,2.956349206,0
24-Jan-12,2.956349206,0
25-Jan-12,2.956349206,0
26-Jan-12,2.956349206,0
27-Jan-12,2.956349206,0
28-Jan-12,2.97037037,0
29-Jan-12,2.97037037,0
30-Jan-12,2.97037037,0
31-Jan-12,2.56984127,0
1-Feb-12,1.187301587,0
2-Feb-12,1.101587302,0
3-Feb-12,0.798941799,0
4-Feb-12,0.81031746,0
5-Feb-12,1.049470899,0
6-Feb-12,1.049470899,0
7-Feb-12,1.047089947,0
8-Feb-12,1.047089947,0
9-Feb-12,1.047089947,0
10-Feb-12,1.047089947,0
11-Feb-12,1.047089947,0
12-Feb-12,1.047089947,0
13-Feb-12,1.047089947,0
14-Feb-12,1.047089947,0
15-Feb-12,1.047089947,0
16-Feb-12,1.047089947,0
17-Feb-12,1.047089947,0
18-Feb-12,1.033068783,0
19-Feb-12,1.141534392,0
20-Feb-12,1.178571429,0
21-Feb-12,1.178571429,0
22-Feb-12,1.178571429,0
23-Feb-12,1.178571429,0
24-Feb-12,0.396031746,0
25-Feb-12,0.385449735,0
26-Feb-12,0.146296296,0
27-Feb-12,0.146296296,0
28-Feb-12,0.146296296,0
29-Feb-12,0.146296296,0
1-Mar-12,0.146296296,0
2-Mar-12,0.146296296,0
3-Mar-12,0.146296296,0
4-Mar-12,0.169047619,0
5-Mar-12,0.169047619,0
6-Mar-12,0.345238095,0
7-Mar-12,3.040740741,0
8-Mar-12,3.39973545,0
9-Mar-12,3.39973545,0
10-Mar-12,3.39973545,0
11-Mar-12,3.291269841,0
12-Mar-12,3.254232804,0
13-Mar-12,3.254232804,0
14-Mar-12,3.254232804,0
15-Mar-12,3.574074074,0
16-Mar-12,3.606084656,0
17-Mar-12,3.610846561,0
18-Mar-12,3.702645503,0
19-Mar-12,3.702645503,0
20-Mar-12,3.702645503,0
21-Mar-12,4.144179894,0
22-Mar-12,4.362169312,0
23-Mar-12,4.362169312,0
24-Mar-12,4.362169312,0
25-Mar-12,4.339417989,0
26-Mar-12,4.339417989,0
27-Mar-12,4.163227513,0
28-Mar-12,1.467724868,0
29-Mar-12,1.108730159,0
30-Mar-12,1.108730159,0
31-Mar-12,1.108730159,0
1-Apr-12,2.352380952,0
2-Apr-12,2.711111111,0
3-Apr-12,3.990740741,0
4-Apr-12,4.276190476,0
5-Apr-12,3.956349206,0
6-Apr-12,3.924338624,0
7-Apr-12,3.918783069,0
8-Apr-12,3.826984127,0
9-Apr-12,3.826984127,0
10-Apr-12,3.826984127,0
11-Apr-12,3.385449735,0
12-Apr-12,3.167460317,0
13-Apr-12,3.167460317,0
14-Apr-12,3.167460317,0
15-Apr-12,3.281481481,0
16-Apr-12,3.488095238,0
17-Apr-12,3.488095238,0
18-Apr-12,3.488095238,0
19-Apr-12,3.488095238,0
20-Apr-12,3.488095238,0
21-Apr-12,3.488095238,0
22-Apr-12,2.244444444,0
23-Apr-12,1.885714286,0
24-Apr-12,0.606084656,0
25-Apr-12,0.320634921,0
26-Apr-12,0.320634921,0
27-Apr-12,0.320634921,0
28-Apr-12,0.320634921,0
29-Apr-12,0.320634921,0
30-Apr-12,0.320634921,0
1-May-12,0.320634921,0
2-May-12,0.320634921,0
3-May-12,0.320634921,0
4-May-12,0.320634921,0
5-May-12,0.320634921,0
6-May-12,0.206613757,0
7-May-12,0,0
8-May-12,0,0
9-May-12,0,0
10-May-12,0,0
11-May-12,0,0
12-May-12,0,0
13-May-12,0,0
14-May-12,0,0
15-May-12,0.001587302,0
16-May-12,0.001587302,0
17-May-12,0.001587302,0
18-May-12,0.001587302,0
19-May-12,0.001587302,0
20-May-12,0.001587302,0
21-May-12,0.001587302,0
22-May-12,0.001587302,0
23-May-12,0.001587302,0
24-May-12,0.001587302,0
25-May-12,0.336507937,0
26-May-12,0.336507937,0
27-May-12,0.336507937,0
28-May-12,0.336507937,0
29-May-12,0.336507937,0
30-May-12,0.336507937,0
31-May-12,0.336507937,0
1-Jun-12,0.336507937,0
2-Jun-12,0.336507937,0
3-Jun-12,0.336507937,0
4-Jun-12,0.336507937,0
5-Jun-12,0.334920635,0
6-Jun-12,0.334920635,0
7-Jun-12,0.334920635,0
8-Jun-12,0.334920635,0
9-Jun-12,0.334920635,0
10-Jun-12,0.334920635,0
11-Jun-12,0.334920635,0
12-Jun-12,0.334920635,0
13-Jun-12,0.334920635,0
14-Jun-12,0.334920635,0
15-Jun-12,0,0
16-Jun-12,0,0
17-Jun-12,0,0
18-Jun-12,0,0
19-Jun-12,0,0
20-Jun-12,0,0
21-Jun-12,0,0
22-Jun-12,0,0
23-Jun-12,0,0
24-Jun-12,0,0
25-Jun-12,0,0
26-Jun-12,0,0
27-Jun-12,0,0
28-Jun-12,0,0
29-Jun-12,0,0
30-Jun-12,0,0
1-Jul-12,0,0
2-Jul-12,0,0
3-Jul-12,0,0
4-Jul-12,0,0
5-Jul-12,0,0
6-Jul-12,0,0
7-Jul-12,0,0
8-Jul-12,0,0
9-Jul-12,0,0
10-Jul-12,0,0
11-Jul-12,0,0
12-Jul-12,0,0
13-Jul-12,0,0
14-Jul-12,0,0
15-Jul-12,0,0
16-Jul-12,0,0
17-Jul-12,0,0
18-Jul-12,0,0
19-Jul-12,0,0
20-Jul-12,0,0
21-Jul-12,0,0
22-Jul-12,0,0
23-Jul-12,0,0
24-Jul-12,0,0
25-Jul-12,0,0
26-Jul-12,0,0
27-Jul-12,0,0
28-Jul-12,0,0
29-Jul-12,0,0
30-Jul-12,0,0
31-Jul-12,0,0
1-Aug-12,0,0
2-Aug-12,0,0
3-Aug-12,0,0
4-Aug-12,0,0
5-Aug-12,0,0
6-Aug-12,0,0
7-Aug-12,0,0
8-Aug-12,0,0
9-Aug-12,0,0
10-Aug-12,0,0
11-Aug-12,0,0
12-Aug-12,0,0
13-Aug-12,0,0
14-Aug-12,0,0
15-Aug-12,0,0
16-Aug-12,0,0
17-Aug-12,0,0
18-Aug-12,0,0
19-Aug-12,0,0
20-Aug-12,0,0
21-Aug-12,0,0
22-Aug-12,0,0
23-Aug-12,0,0
24-Aug-12,0,0
25-Aug-12,0,0
26-Aug-12,0,0
27-Aug-12,0,0
28-Aug-12,0,0
29-Aug-12,0,0
30-Aug-12,0,0
31-Aug-12,0,0
1-Sep-12,0,0
2-Sep-12,0,0
3-Sep-12,0,0
4-Sep-12,0,0
5-Sep-12,0,0
6-Sep-12,0,0
7-Sep-12,0,0
8-Sep-12,0,0
9-Sep-12,0,0
10-Sep-12,0,0
11-Sep-12,0,0
12-Sep-12,0,0
13-Sep-12,0,0
